module,level,object_name,category,descriptor_rva,callback_ordinal,callback_rva,callback_file_offset,vanilla_first_word,function_end_rva_estimate,is_empty_return,reachable_functions_depth3,candidate_sites_depth3,direct_candidate_sites,known_wrapper_family,role_status,runtime_address_rule
1,Pokitaru,ArmorLeftHand,Autres objets et controleurs,0x002CD790,1,0x00112574,0x001125E8,0x03E00008,0x0011257C,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorLeftHand,Autres objets et controleurs,0x002CD790,2,0x0011257C,0x001125F0,0x03E00008,0x00112584,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorPickup,"Caisses, pickups et bonus",0x002CD8C0,0,0x001128F0,0x00112964,0x27BDFFB0,0x00112DF4,False,17,13,12,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorPickup,"Caisses, pickups et bonus",0x002CD8C0,1,0x001125A0,0x00112614,0x03E00008,0x001125A8,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorPickup,"Caisses, pickups et bonus",0x002CD8C0,2,0x00112DF4,0x00112E68,0x27BDFF80,0x00113330,False,111,31,8,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorRightFoot,Autres objets et controleurs,0x002CD938,0,0x00113330,0x001133A4,0x03E00008,0x00113338,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorRightFoot,Autres objets et controleurs,0x002CD938,1,0x00113338,0x001133AC,0x03E00008,0x00113340,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorRightFoot,Autres objets et controleurs,0x002CD938,2,0x00113340,0x001133B4,0x03E00008,0x00113348,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorRightHand,Autres objets et controleurs,0x002CD9A8,0,0x00113348,0x001133BC,0x03E00008,0x00113350,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorRightHand,Autres objets et controleurs,0x002CD9A8,1,0x00113350,0x001133C4,0x03E00008,0x00113358,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorRightHand,Autres objets et controleurs,0x002CD9A8,2,0x00113358,0x001133CC,0x03E00008,0x00113360,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorTorso,Vehicules et minijeux,0x002CDA08,0,0x00113360,0x001133D4,0x03E00008,0x00113368,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorTorso,Vehicules et minijeux,0x002CDA08,1,0x00113368,0x001133DC,0x03E00008,0x00113370,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ArmorTorso,Vehicules et minijeux,0x002CDA08,2,0x00113370,0x001133E4,0x03E00008,0x00113378,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMine,"Armes, projectiles et degats",0x002CDAEC,0,0x00113A10,0x00113A84,0x8C840058,0x00113A20,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMine,"Armes, projectiles et degats",0x002CDAEC,1,0x00113A20,0x00113A94,0x27BDFFD0,0x00113AF8,False,7,2,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMine,"Armes, projectiles et degats",0x002CDAEC,2,0x00113E00,0x00113E74,0x27BDFE10,0x00113E50,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMine,"Armes, projectiles et degats",0x002CDAEC,3,0x00113AF8,0x00113B6C,0x27BDFFD0,0x00113C80,False,5,2,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMineGlove,"Armes, projectiles et degats",0x002CDBB8,0,0x001157DC,0x00115850,0x27BDFFC0,0x00115964,False,12,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMineGlove,"Armes, projectiles et degats",0x002CDBB8,1,0x00115964,0x001159D8,0x27BDFFE0,0x00115990,False,4,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMineGlove,"Armes, projectiles et degats",0x002CDBB8,2,0x00115990,0x00115A04,0x27BDFFB0,0x00115BA4,False,38,2,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMineGloveHUD,"Armes, projectiles et degats",0x002CDC18,0,0x00115FB0,0x00116024,0x03E00008,0x00115FB8,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMineGloveHUD,"Armes, projectiles et degats",0x002CDC18,1,0x00115FB8,0x0011602C,0x03E00008,0x00115FC0,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMineGloveHUD,"Armes, projectiles et degats",0x002CDC18,2,0x00115FC0,0x00116034,0x03E00008,0x00115FC8,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMineShrapnel,"Armes, projectiles et degats",0x002CDCE4,0,0x001162F8,0x0011636C,0x03E00008,0x00116300,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMineShrapnel,"Armes, projectiles et degats",0x002CDCE4,1,0x00116300,0x00116374,0x03E00008,0x00116308,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BeeMineShrapnel,"Armes, projectiles et degats",0x002CDCE4,2,0x00116308,0x0011637C,0x27BDFFE0,0x00116334,False,20,31,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Blaster,"Armes, projectiles et degats",0x002CDDD4,0,0x00116380,0x001163F4,0x27BDFFC0,0x001164DC,False,16,3,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Blaster,"Armes, projectiles et degats",0x002CDDD4,1,0x001164DC,0x00116550,0x27BDFFE0,0x00116534,False,28,6,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Blaster,"Armes, projectiles et degats",0x002CDDD4,2,0x00116A00,0x00116A74,0x27BDFE70,0x001178CC,False,107,45,15,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlasterAkimbo,"Armes, projectiles et degats",0x002CDE40,0,0x001179E0,0x00117A54,0x27BDFFD0,0x00117A64,False,23,3,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlasterAkimbo,"Armes, projectiles et degats",0x002CDE40,1,0x00117A64,0x00117AD8,0x27BDFFE0,0x00117A94,False,4,1,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlasterAkimbo,"Armes, projectiles et degats",0x002CDE40,2,0x00117A94,0x00117B08,0x27BDFFE0,0x00117AE4,False,28,17,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlasterShot,"Armes, projectiles et degats",0x002CDEB4,0,0x00117D64,0x00117DD8,0x27BDFFE0,0x00117D8C,False,2,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlasterShot,"Armes, projectiles et degats",0x002CDEB4,1,0x00117D8C,0x00117E00,0x03E00008,0x00117D94,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlasterShot,"Armes, projectiles et degats",0x002CDEB4,2,0x00118130,0x001181A4,0x27BDFF20,0x00118734,False,86,28,4,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlitzGun,"Armes, projectiles et degats",0x002CE314,0,0x00119FFC,0x0011A070,0x27BDFFD0,0x0011A130,False,12,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlitzGun,"Armes, projectiles et degats",0x002CE314,1,0x0011A158,0x0011A1CC,0x27BDFFE0,0x0011A178,False,4,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlitzGun,"Armes, projectiles et degats",0x002CE314,2,0x0011A5B0,0x0011A624,0x27BDFE80,0x0011B4F8,False,127,40,5,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlitzGunShot,"Armes, projectiles et degats",0x002CE4A4,0,0x0011C044,0x0011C0B8,0x03E00008,0x0011C04C,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlitzGunShot,"Armes, projectiles et degats",0x002CE4A4,1,0x0011C04C,0x0011C0C0,0x27BDFFE0,0x0011C078,False,4,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BlitzGunShot,"Armes, projectiles et degats",0x002CE4A4,2,0x0011C1E8,0x0011C25C,0x27BDFF30,0x0011CCF8,False,54,21,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Bolt,"Caisses, pickups et bonus",0x002CE508,0,0x0011CCF8,0x0011CD6C,0x03E00008,0x0011CD00,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Bolt,"Caisses, pickups et bonus",0x002CE508,1,0x0011CD00,0x0011CD74,0x03E00008,0x0011CD08,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltController,"Caisses, pickups et bonus",0x002CE7FC,0,0x00120268,0x001202DC,0x27BDFFD0,0x0012049C,False,5,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltController,"Caisses, pickups et bonus",0x002CE7FC,1,0x0012049C,0x00120510,0x27BDFFE0,0x001204C0,False,2,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltController,"Caisses, pickups et bonus",0x002CE7FC,2,0x001204C0,0x00120534,0x03E00008,0x001204C8,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltCrankBolt,Pieges et mecanismes,0x002CE88C,0,0x0012085C,0x001208D0,0x27BDFFB0,0x00120A78,False,24,26,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltCrankBolt,Pieges et mecanismes,0x002CE88C,1,0x00120A78,0x00120AEC,0x03E00008,0x00120A80,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltCrankBolt,Pieges et mecanismes,0x002CE88C,2,0x00120A80,0x00120AF4,0x27BDFFA0,0x00120C7C,False,4,4,2,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltCrankCam,Pieges et mecanismes,0x002CE978,0,0x00120F70,0x00120FE4,0x8C860054,0x00120FAC,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltCrankCam,Pieges et mecanismes,0x002CE978,1,0x00120FAC,0x00121020,0x03E00008,0x00120FB4,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltCrankCam,Pieges et mecanismes,0x002CE978,2,0x00120FB4,0x00121028,0x27BDFFC0,0x00121254,False,29,2,2,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltGrabber,"Caisses, pickups et bonus",0x002CE9D8,0,0x00121254,0x001212C8,0x03E00008,0x0012125C,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltGrabber,"Caisses, pickups et bonus",0x002CE9D8,1,0x0012125C,0x001212D0,0x03E00008,0x00121264,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoltGrabber,"Caisses, pickups et bonus",0x002CE9D8,2,0x00121264,0x001212D8,0x03E00008,0x0012126C,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Bombglove,"Armes, projectiles et degats",0x002CEA9C,0,0x0012126C,0x001212E0,0x27BDFFD0,0x00121344,False,12,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Bombglove,"Armes, projectiles et degats",0x002CEA9C,1,0x00121344,0x001213B8,0x27BDFFE0,0x00121370,False,4,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Bombglove,"Armes, projectiles et degats",0x002CEA9C,2,0x001217F4,0x00121868,0x27BDFF30,0x00121D64,False,55,17,3,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoxBreaker,"Caisses, pickups et bonus",0x002CEB00,0,0x00121D64,0x00121DD8,0x03E00008,0x00121D6C,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoxBreaker,"Caisses, pickups et bonus",0x002CEB00,1,0x00121D6C,0x00121DE0,0x03E00008,0x00121D74,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoxBreaker,"Caisses, pickups et bonus",0x002CEB00,2,0x00121D74,0x00121DE8,0x03E00008,0x00121D7C,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoxBreakerHelp,"Caisses, pickups et bonus",0x002CEB60,0,0x00121E00,0x00121E74,0x03E00008,0x00121E08,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoxBreakerHelp,"Caisses, pickups et bonus",0x002CEB60,1,0x00121E08,0x00121E7C,0x03E00008,0x00121E10,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BoxBreakerHelp,"Caisses, pickups et bonus",0x002CEB60,2,0x00121E10,0x00121E84,0x27BDFFE0,0x00121E5C,False,40,5,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BreakableObject,"Caisses, pickups et bonus",0x002CEBC0,0,0x00121E5C,0x00121ED0,0x27BDFFB0,0x0012204C,False,8,12,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BreakableObject,"Caisses, pickups et bonus",0x002CEBC0,1,0x0012204C,0x001220C0,0x8C850058,0x00122080,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BreakableObject,"Caisses, pickups et bonus",0x002CEBC0,2,0x00122080,0x001220F4,0x03E00008,0x00122088,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,BreakableObject,"Caisses, pickups et bonus",0x002CEBC0,3,0x00122088,0x001220FC,0x27BDFFE0,0x001220C8,False,25,5,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Butterfly,"Effets, particules et environnement",0x002CED2C,0,0x001220C8,0x0012213C,0x27BDFFD0,0x001223B4,False,8,1,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Butterfly,"Effets, particules et environnement",0x002CED2C,1,0x001223B4,0x00122428,0x03E00008,0x001223BC,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,Butterfly,"Effets, particules et environnement",0x002CED2C,2,0x00122820,0x00122894,0x27BDFF00,0x00122FA8,False,15,18,8,WF-051,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
1,Pokitaru,ChameleonDecoy,Autres objets et controleurs,0x002CEEEC,0,0x00123228,0x0012329C,0x03E00008,0x00123230,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
